Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1806","Beef and Buffalo Meat, primary","2020","2020","t","40000","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2021","2021","100 g/An","1742","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1806","Beef and Buffalo Meat, primary","2021","2021","t","40000","X","Figure from international organizations",""
"QCL","Crops and livestock products","682","Saudi Arabia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2022","2022","100 g/An","1742","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1806","Beef and Buffalo Meat, primary","2022","2022","t","42000","X","Figure from international organizations",""
"QCL","Crops and livestock products","682","Saudi Arabia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2023","2023","100 g/An","1742","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1806","Beef and Buffalo Meat, primary","2023","2023","t","42000","X","Figure from international organizations",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","F1804","Citrus Fruit, Total","2000","2000","ha","14527","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","F1804","Citrus Fruit, Total","2000","2000","kg/ha","8583.3","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1804","Citrus Fruit, Total","2000","2000","t","124690","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","F1804","Citrus Fruit, Total","2001","2001","ha","9504","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","F1804","Citrus Fruit, Total","2001","2001","kg/ha","14442.1","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1804","Citrus Fruit, Total","2001","2001","t","137258","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","F1804","Citrus Fruit, Total","2002","2002","ha","10366","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","F1804","Citrus Fruit, Total","2002","2002","kg/ha","13525.6","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1804","Citrus Fruit, Total","2002","2002","t","140206","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","F1804","Citrus Fruit, Total","2003","2003","ha","11025","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","F1804","Citrus Fruit, Total","2003","2003","kg/ha","13663.5","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1804","Citrus Fruit, Total","2003","2003","t","150640","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","F1804","Citrus Fruit, Total","2004","2004","ha","11206","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","F1804","Citrus Fruit, Total","2004","2004","kg/ha","15388.2","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1804","Citrus Fruit, Total","2004","2004","t","172440","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","F1804","Citrus Fruit, Total","2005","2005","ha","12139","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","F1804","Citrus Fruit, Total","2005","2005","kg/ha","14420.2","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1804","Citrus Fruit, Total","2005","2005","t","175047","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","F1804","Citrus Fruit, Total","2006","2006","ha","13498","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","F1804","Citrus Fruit, Total","2006","2006","kg/ha","11863.2","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1804","Citrus Fruit, Total","2006","2006","t","160129","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","F1804","Citrus Fruit, Total","2007","2007","ha","14315","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","F1804","Citrus Fruit, Total","2007","2007","kg/ha","11812.3","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1804","Citrus Fruit, Total","2007","2007","t","169093","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","F1804","Citrus Fruit, Total","2008","2008","ha","14884","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","F1804","Citrus Fruit, Total","2008","2008","kg/ha","10103.9","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1804","Citrus Fruit, Total","2008","2008","t","150387","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","F1804","Citrus Fruit, Total","2009","2009","ha","15216","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","F1804","Citrus Fruit, Total","2009","2009","kg/ha","9443","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1804","Citrus Fruit, Total","2009","2009","t","143685","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","F1804","Citrus Fruit, Total","2010","2010","ha","13015","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","F1804","Citrus Fruit, Total","2010","2010","kg/ha","8092","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1804","Citrus Fruit, Total","2010","2010","t","105317","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","F1804","Citrus Fruit, Total","2011","2011","ha","12172","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","F1804","Citrus Fruit, Total","2011","2011","kg/ha","8732.5","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1804","Citrus Fruit, Total","2011","2011","t","106292","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","F1804","Citrus Fruit, Total","2012","2012","ha","12029","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","F1804","Citrus Fruit, Total","2012","2012","kg/ha","8979.5","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1804","Citrus Fruit, Total","2012","2012","t","108014","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","F1804","Citrus Fruit, Total","2013","2013","ha","11029","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","F1804","Citrus Fruit, Total","2013","2013","kg/ha","8978.1","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1804","Citrus Fruit, Total","2013","2013","t","99019","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","F1804","Citrus Fruit, Total","2014","2014","ha","4731","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","F1804","Citrus Fruit, Total","2014","2014","kg/ha","9443","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1804","Citrus Fruit, Total","2014","2014","t","44675","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","F1804","Citrus Fruit, Total","2015","2015","ha","4663","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","F1804","Citrus Fruit, Total","2015","2015","kg/ha","8092","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1804","Citrus Fruit, Total","2015","2015","t","37732.86","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","F1804","Citrus Fruit, Total","2016","2016","ha","4596","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","F1804","Citrus Fruit, Total","2016","2016","kg/ha","8978.1","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1804","Citrus Fruit, Total","2016","2016","t","41263.15","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","F1804","Citrus Fruit, Total","2017","2017","ha","7030","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","F1804","Citrus Fruit, Total","2017","2017","kg/ha","12772.4","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1804","Citrus Fruit, Total","2017","2017","t","89789.86","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","F1804","Citrus Fruit, Total","2018","2018","ha","7087","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","F1804","Citrus Fruit, Total","2018","2018","kg/ha","13002.1","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1804","Citrus Fruit, Total","2018","2018","t","92146","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","F1804","Citrus Fruit, Total","2019","2019","ha","8454","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","F1804","Citrus Fruit, Total","2019","2019","kg/ha","17898.5","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1804","Citrus Fruit, Total","2019","2019","t","151314","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","F1804","Citrus Fruit, Total","2020","2020","ha","7703","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","F1804","Citrus Fruit, Total","2020","2020","kg/ha","21698.3","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1804","Citrus Fruit, Total","2020","2020","t","167150.8","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","F1804","Citrus Fruit, Total","2021","2021","ha","8278","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","F1804","Citrus Fruit, Total","2021","2021","kg/ha","21757.6","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1804","Citrus Fruit, Total","2021","2021","t","180109","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","F1804","Citrus Fruit, Total","2022","2022","ha","8570","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","F1804","Citrus Fruit, Total","2022","2022","kg/ha","22108.5","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1804","Citrus Fruit, Total","2022","2022","t","189469.42","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","F1804","Citrus Fruit, Total","2023","2023","ha","8373","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","F1804","Citrus Fruit, Total","2023","2023","kg/ha","22475.4","E","Estimated value",""
