Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","8.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","9.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","10.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","13.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","17.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","21.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","26.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","29.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","32.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20212023","2021-2023","%","34","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6132","Value","210011","Number of people undernourished (million) (3-year average)","20002002","2000-2002","million No","1.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6132","Value","210011","Number of people undernourished (million) (3-year average)","20012003","2001-2003","million No","1.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6132","Value","210011","Number of people undernourished (million) (3-year average)","20022004","2002-2004","million No","1.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6132","Value","210011","Number of people undernourished (million) (3-year average)","20032005","2003-2005","million No","1.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6132","Value","210011","Number of people undernourished (million) (3-year average)","20042006","2004-2006","million No","1.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6132","Value","210011","Number of people undernourished (million) (3-year average)","20052007","2005-2007","million No","1.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6132","Value","210011","Number of people undernourished (million) (3-year average)","20062008","2006-2008","million No","1.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6132","Value","210011","Number of people undernourished (million) (3-year average)","20072009","2007-2009","million No","1.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6132","Value","210011","Number of people undernourished (million) (3-year average)","20082010","2008-2010","million No","1.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6132","Value","210011","Number of people undernourished (million) (3-year average)","20092011","2009-2011","million No","1.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6132","Value","210011","Number of people undernourished (million) (3-year average)","20102012","2010-2012","million No","1.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6132","Value","210011","Number of people undernourished (million) (3-year average)","20112013","2011-2013","million No","1.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6132","Value","210011","Number of people undernourished (million) (3-year average)","20122014","2012-2014","million No","1.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6132","Value","210011","Number of people undernourished (million) (3-year average)","20132015","2013-2015","million No","1.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6132","Value","210011","Number of people undernourished (million) (3-year average)","20142016","2014-2016","million No","2.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6132","Value","210011","Number of people undernourished (million) (3-year average)","20152017","2015-2017","million No","2.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6132","Value","210011","Number of people undernourished (million) (3-year average)","20162018","2016-2018","million No","3.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6132","Value","210011","Number of people undernourished (million) (3-year average)","20172019","2017-2019","million No","4.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6132","Value","210011","Number of people undernourished (million) (3-year average)","20182020","2018-2020","million No","5.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6132","Value","210011","Number of people undernourished (million) (3-year average)","20192021","2019-2021","million No","6.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6132","Value","210011","Number of people undernourished (million) (3-year average)","20202022","2020-2022","million No","6.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6132","Value","210011","Number of people undernourished (million) (3-year average)","20212023","2021-2023","million No","7.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20142016","2014-2016","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20212023","2021-2023","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20142016","2014-2016","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","","Q","Missing value; suppressed",""
